cd8d78ed-39de-44d9-a395-164f82165f47,Nike Dunk Low By You,Custom Men's Shoe,94d12a98-a803-4d7d-969b-6283998fbb66,1799000,0,Make sport heritage come to life with the Nike Dunk Low By You.Choose from premium leathers�including a special basketball-pebbled option�and suedes inspired by the Dunk's archival vault. Accent your foundation with classic varsity colours for a tribute to basketball history.
a5870316-c73d-4185-b344-22eb8fb70093,Nike Dunk Low By You,Custom Men's Shoe,94d12a98-a803-4d7d-969b-6283998fbb66,1799000,0,Make sport heritage come to life with the Nike Dunk Low By You.Choose from premium leathers�including a special basketball-pebbled option�and suedes inspired by the Dunk's archival vault. Accent your foundation with classic varsity colours for a tribute to basketball history.
22377d51-a1fd-4580-a594-874f1fb2c1bb,Air Jordan 12 Retro,Shoe,94d12a98-a803-4d7d-969b-6283998fbb66,2889000,0,The Air Jordan 12 Retro is the return of Tinker Hatfield's celebrated 1996 design�the first to bring Zoom Air cushioning to the signature line. Premium materials in the upper give it a seasonal refresh.
46dbccbe-aab7-4610-923e-244f72fbf173,Nike Retro GTS,Women's Shoes,94d12a98-a803-4d7d-969b-6283998fbb66,799000,0,"There's no need for frills when you're classic.The Nike Retro GTS is just that�your classically simple, always stylish canvas shoe.Nodding to the '96 original that gave a generation of skaters their no-care attitude, the new design gets updated with a comfort insole, embroidered logos and metal eyelets.Featuring canvas on the upper and tough rubber sole with heritage herringbone traction pattern it lets you turn heads without trying."
14de0306-bbed-4476-b656-12780a81bfea,Nike BE-DO-WIN SP,Shoes,94d12a98-a803-4d7d-969b-6283998fbb66,1799000,0,"Be confident in your style in the BE-DO-WIN.Do yourself a favour by stepping into a modern take on an '80s original.Win with a comfortable design that cushions every step.The BE-DO-WIN also carries an impactful message: ""BE conscious of climate change, DO take action against climate change and WIN the battle to prevent climate change""."
004cac44-f8ff-4403-a4bd-ec4c85932bfd,Nike Court Vision Low Next Nature,Men's Shoes,94d12a98-a803-4d7d-969b-6283998fbb66,799000,0,"In love with the classic look of '80s basketball but have a thing for the fast-paced culture of today's game?Meet the Nike Court Vision Low.A classic remixed with at least 20% recycled materials by weight, its crisp upper and stitched overlays keep the soul of the original style.The plush, low-cut collar keeps it sleek and comfortable for your world."
f32e7eb8-d79b-4df2-82c0-cdfe70753a4d,Nike Force 1 LV8,Baby/Toddler Shoes,94d12a98-a803-4d7d-969b-6283998fbb66,729000,0,"Vrooom!The Nike Air Force 1 LV8 goes super-fast with graphics and details inspired by motor bikes.Combined with classic leather and all-day traction, this '82 legend for kiddos gets turned up to another level and speed.Come along for the ride!"
fc859f1c-ecd1-4ee4-9db1-35ec8d495e52,Nike Pico 5,Younger Kids' Shoe,94d12a98-a803-4d7d-969b-6283998fbb66,499000,0,"The Nike Pico 5 has a secure fit with great traction. It's made with durable material, comfortable cushioning and adjustable straps that are easy to take on and off."
29f30132-f1c2-4f64-8cad-5d63b7be5f98,Nike Force 1,Baby & Toddler Shoes,94d12a98-a803-4d7d-969b-6283998fbb66,579000,0,Lace up little feet into the iconic Nike Force 1 for a classic look and feel.Soft cushioning helps keep little feet comfy for every growing step.
fbf8464f-73c0-4889-abed-aec7280e7317,Nike Force 1 LV8,Younger Kids' Shoes,94d12a98-a803-4d7d-969b-6283998fbb66,959000,0,"Vrooom!The Nike Air Force 1 LV8 goes super-fast with graphics and details inspired by motor bikes.Combine with classic leather and all-day traction, this '82 legend gets turned up to another level and speed.Come along for the ride!"
2d7b08c4-f164-4126-9758-7957df326086,Jordan Series .03 'Dear '90s',Shoes,94d12a98-a803-4d7d-969b-6283998fbb66,1099000,0,"The Jordan Series .03 continues the story of how Mike became the greatest of all time, with an ode to the '90s twist. Wearable in any setting, the shoe has some stretch to accommodate wider feet.It's constructed like classic sneakers, with clean, high sidewalls that are wrapped for durability.The shoe symbolises the influence and inspiration for generations of kids who look up to Mike�players and fans alike looking to find their wings."
837916c8-c3cc-4fc3-a22d-52d42a815843,Nike Air Force 1 Shadow,Women's Shoes,94d12a98-a803-4d7d-969b-6283998fbb66,1649000,0,"The Nike Air Force 1 Shadow puts a playful twist on a classic b-ball design.Using a layered approach, doubling the branding and exaggerating the midsole, it highlights AF-1 DNA with a bold, new look."
ca9aa273-751d-48da-a26f-5d6b2bb7aca7,Nike GTS 97,Men's Shoes,94d12a98-a803-4d7d-969b-6283998fbb66,1099000,0,"There's no need for frills when you're classic.The Nike GTS 97 is just that�a classically simple, always-stylish shoe.Nodding to the '96 original that gave a generation of skaters their don't-care attitude, the design gets updated with a comfort insole, embroidered logos and metal eyelets.We've also added a suede upper (to help keep you warm in cool weather) and a tough rubber sole."
1024d2e4-e5de-44e0-bc41-4c2632d20b47,Nike Air Max 90 Toggle,Younger Kids' Shoe,94d12a98-a803-4d7d-969b-6283998fbb66,1129000,0,"The Nike Air Max 90 Toggle sees the future join forces with an icon. The quick-and-easy toggle system makes getting these kicks on and off a breeze. With the same OG details and features, we turn up the classic for tomorrow."
d4f4d87b-c79b-4823-aed0-ec019f13d718,Nike Air Force 1 '07,Men's Shoe,94d12a98-a803-4d7d-969b-6283998fbb66,1499000,0,"The radiance lives on in the Nike Air Force 1 '07, the b-ball OG that puts a fresh spin on what you know best: crisp leather, clean colourways and the perfect amount of flash to make you shine. This clean, pure white finish adds the gum-sole contrast for a fresh, versatile look with just the right amount of pop."
c651cfd6-0376-416f-9acc-8923808d52e5,Nike Dynamo Free,Baby & Toddler Shoe,94d12a98-a803-4d7d-969b-6283998fbb66,469000,0,"The Nike Dynamo Free lets little feet move free in easy in a design that's super flexible from top to bottom.Plus, it's easy to slip on and off."
e3c63172-1102-459a-83b3-ccf21dab70d9,Nike Force 1,Baby & Toddler Shoes,94d12a98-a803-4d7d-969b-6283998fbb66,579000,0,Lace up little feet into the iconic Nike Force 1 for a classic look and feel.Soft cushioning helps keep little feet comfy for every growing step.
489c3a54-8407-4bf9-93ad-55a591d44357,Nike Blazer Low '77,Baby/Toddler Shoes,94d12a98-a803-4d7d-969b-6283998fbb66,579000,0,The Nike Blazer Low '77 has transcended the basketball court to become an everyday classic and is ready to land on your kiddo's feet.Tuck their toes into this icon for an old-school look that keeps little feet comfy on all their adventures.
ceed165a-fffa-41b4-ae68-a58207379442,Nike Blazer Low '77,Younger Kids' Shoes,94d12a98-a803-4d7d-969b-6283998fbb66,729000,0,The Nike Blazer Low '77 has transcended the basketball court to streetwear and is ready to land on your kid's feet.Tuck their toes into this icon for an old-school look that keeps little feet comfy on all their adventures.
64718b75-ae90-492b-a83b-0cced0a4db8d,NikeCourt Legacy Serena Design Crew,Women's Shoes,94d12a98-a803-4d7d-969b-6283998fbb66,1099000,0,"Honouring a history rooted in tennis culture, the NikeCourt Legacy Serena Design Crew reinvents the easy-to-wear shoe.With a textured upper, 4 gold eyelets that honour Serena's gold medals and see-saw edging, it celebrates Serena the athlete and Serena the fashion icon."
bb3bccc6-f83b-40c9-b9fe-74534b87a27b,Nike Force 1,Younger Kids' Shoes,94d12a98-a803-4d7d-969b-6283998fbb66,799000,0,"Lace up little feet in the Nike Force 1 for the classic look and feel of the legendary AF-1.Soft cushioning helps keep their steps feeling smooth, and leather is easy to clean."
684e24df-7086-4719-a7c0-41c346358ae0,Nike Star Runner 3,Baby & Toddler Shoes,94d12a98-a803-4d7d-969b-6283998fbb66,579000,0,"We've got some serious star power here.The Nike Star Runner 3 shoots for the sky with play-ready shoes made for each crawl to every growing step.We've added 2 straps for easy take-off, plus super-soft foam and lots of flexibility to rocket up the comfort.Designed with the Earth in mind, they're made from at least 20% recycled content."
d9798470-caf2-4222-b310-e4b70e326446,Nike Blazer Low '77,Older Kids' Shoe,94d12a98-a803-4d7d-969b-6283998fbb66,899000,0,The Nike Blazer Low '77 has transcended the basketball court to become an everyday classic and is ready to land on your feet. Tuck your toes into this icon for an old-school look that keeps you comfy on all your adventures.
91094d13-f300-4376-9446-2cce2be7c041,Nike Air Force 1,Older Kids' Shoes,94d12a98-a803-4d7d-969b-6283998fbb66,999000,0,Kick it in comfort in the Nike Air Force 1.The feel of classic leather and details that made this shoe an icon are sure to make your sneaker style stand out on the street.
1a932e48-fe3d-4443-8049-df1595b94f55,NikeCourt Legacy,Older Kids' Shoe,94d12a98-a803-4d7d-969b-6283998fbb66,649000,0,"The NikeCourt Legacy serves up style rooted in tennis culture. They are durable and comfy with heritage stitching and a retro Swoosh. When you pull these on�it's game, set, match."
efc645a5-193d-4cd0-8946-c1a6d0dfcb35,NikeCourt Legacy Canvas Mid,Men's Shoe,94d12a98-a803-4d7d-969b-6283998fbb66,799000,0,"Honouring its history rooted in tennis culture, the NikeCourt Legacy Canvas Mid lifts the classic to new heights.It's made from durable canvas, heritage stitching and has a large Swoosh on the side to help freshen up the rotation.The padded collar feels great and adds an extra layer of comfort."
7a356f8d-d1f9-4f3f-906e-68567d7fbc34,Nike Air Force 1 Fontanka,Women's Shoes,94d12a98-a803-4d7d-969b-6283998fbb66,1649000,0,"Born out of the ideas and art of post-Soviet Union Russia, the Nike Air Force 1 Fontanka lets a new wave of comfort and style take hold.Upping the ante with its lifted midsole and layered upper that features soft leather and intricate stitching, the design celebrates the rebellious underground world of the St. Petersburg rave scene.If that's not enough, the ""cassette tape"" of ultra-soft React foam in the heel adds a bold, retro look."
034f3d10-c356-4c4d-8d33-add2c7e07bb6,Nike Blazer Mid '77 Next Nature,Women's Shoes,94d12a98-a803-4d7d-969b-6283998fbb66,1429000,0,"Styled for the '70s.Loved in the '80s.Classic in the '90s.Ready for the future.The Nike Blazer Mid '77 Next Nature now delivers a timeless design made from at least 20% recycled content by weight.We replaced the leather upper, an environmentally intensive material, with an unbelievably crisp, partially recycled synthetic leather."
064b160f-926c-4b46-aced-3cae389ec57a,Jordan LS,Slides,94d12a98-a803-4d7d-969b-6283998fbb66,1099000,0,"Fresh and functional, the Jordan LS Slide offers step-in comfort.It has an adjustable fold-over strap built on a Solarsoft foam footbed, plus a removable heel strap to personalise your fit.A removable stash pocket ups the utility."
090f30bc-7dec-4140-a71c-03ccc8d12e86,Jordan NOLA,Women's Slide,94d12a98-a803-4d7d-969b-6283998fbb66,529000,0,"Go beyond the flip-flop in the Jordan NOLA Slide, an instant warm-weather favourite. Featuring a moulded foam footbed with a squared-off toe, it's light and airy with an easy, slip-in strap."
5427decc-56f0-45f9-9ee3-a40e1945e3be,NikeCourt Legacy Canvas,Women's Shoes,94d12a98-a803-4d7d-969b-6283998fbb66,749000,0,"Honouring a history rooted in tennis culture, the NikeCourt Legacy Canvas brings you a classic in a modern, street-worthy design.Made from durable canvas and featuring heritage stitching and a retro Swoosh design, it lets you blend sport and fashion."
0434c808-3f5e-4def-92ab-1f5ae0b25319,NikeCourt Legacy Canvas Mid,Men's Shoe,94d12a98-a803-4d7d-969b-6283998fbb66,799000,0,"Honouring its history rooted in tennis culture, the NikeCourt Legacy Canvas Mid lifts the classic to new heights.It's made from durable canvas, heritage stitching and has a large Swoosh on the side to help freshen up the rotation.The padded collar feels great and adds an extra layer of comfort."
f8c1648f-5177-44c2-88fc-dbd068387331,Air Jordan 1 High OG,Shoe,94d12a98-a803-4d7d-969b-6283998fbb66,2389000,0,"This Air Jordan 1 High OG brings back the classic from 1985. High-end leather maintains the classic look, while time-tested cushioning keeps you comfortable on the go."
f90f044e-bdff-4ae4-9ead-9998ac90524b,Nike Air Force 1 '07,Men's Shoe,94d12a98-a803-4d7d-969b-6283998fbb66,1379000,0,"The radiance lives on in the Nike Air Force 1 '07, the b-ball OG that puts a fresh spin on what you know best: durably stitched overlays, clean finishes and the perfect amount of flash to make you shine."
39b5de51-45d0-4bf2-8ea0-f5348e833060,Nike Air Force 1 LE,Older Kids' Shoe,94d12a98-a803-4d7d-969b-6283998fbb66,1099000,0,"This is what legends are made of. The Nike Air Force 1 LE brings back the '82 hardwood icon into an everyday style in all-white or all-black. The durability, feel and Air are still there for those who love a classic."
0d5b2d44-5507-4da0-a824-7d846eb2a59c,Nike Force 1,Younger Kids' Shoes,94d12a98-a803-4d7d-969b-6283998fbb66,799000,0,"Lace up little feet in the Nike Force 1 for the classic look and feel of the legendary AF-1.Soft cushioning helps keep their steps feeling smooth, and leather is easy to clean."
62f58457-8478-4ccf-99bc-8c3bd96cc71e,Nike Air Force 1 LV8,Older Kids' Shoe,94d12a98-a803-4d7d-969b-6283998fbb66,1199000,0,"Vrooom!The Nike Air Force 1 LV8 goes super-fast with graphics and details inspired by motor bikes.Combined with classic leather and the iconic Air-Sole unit, this '82 legend gets turned up to another level and speed.Come along for the ride!"
7d90eeff-73a9-47fb-bae7-a4208232b5ec,Nike Crater Remixa,Women's Shoe,94d12a98-a803-4d7d-969b-6283998fbb66,999000,0,"Today's world brings choices.There's no reason to second-guess yourself with the Nike Crater Remixa.Made from at least 20% recycled materials by weight, it bridges futuristic details with a fresh design that pieces together reclaimed materials.The super-plush Crater foam midsole feels like you're walking on clouds while the canvas and synthetic leather upper lets you dress for the occasion."
34542a0c-01f4-4017-8f82-7857d579ef62,Nike Air Force 1 '07,Women's Shoe,94d12a98-a803-4d7d-969b-6283998fbb66,1379000,0,"The radiance lives on in the Nike Air Force 1 '07, the b-ball icon that puts a fresh spin on what you know best: crisp leather, bold colours and the perfect amount of flash to make you shine."
b3b0806c-888b-41b7-abca-cf77c12ed0d1,Nike Air Force 1 Low SP,Shoes,94d12a98-a803-4d7d-969b-6283998fbb66,1799000,0,"Diversity is the name of the game for the Nike Air Force 1 Low SP.It puts a fresh spin on the b-ball original using materials the classic has worn over the past 4 decades: leather and canvas.UNDEFEATED lends a hand with faux crocodile overlays and ""5 strikes"" detailing on the heel and tongue for a look that's ferociously unstoppable."
583bca98-483d-4b94-b033-10322cb9d5b8,Nike Kepa Kai,Men's Flip Flop,94d12a98-a803-4d7d-969b-6283998fbb66,449000,0,"The Nike Kepa Kai Flip Flop delivers the underfoot comfort of dual-density foam in a casual flip flop, ideal for all-day wear in warm weather. Soft, lined straps provide a secure fit, while the herringbone texture on the footbed and outsole add grip instead of slip."
57b2da03-81f5-4a36-89e4-addc25e7966b,Nike Air Force 1 Mid,Men's Shoes,94d12a98-a803-4d7d-969b-6283998fbb66,1799000,0,"The Air Force 1 Mid '07 is everything you know best: crisp overlays, bold details and the perfect amount of flash to let your shoe game shine.The padded, mid-height collar with a classic hook-and-loop closure adds heritage b-ball comfort.Perforations on the toe help keep you cool."
81abfd50-1c5c-4efb-9e6d-30ce3fc1f657,Air Jordan 1 Mid SE,Shoe,94d12a98-a803-4d7d-969b-6283998fbb66,1799000,0,"Take off with the Jumpman in the Air Jordan 1 Mid SE, made from at least 20% recycled materials by weight.These special edition shoes take inspiration from rugged workwear; they're made from washed canvas and synthetic suede to look durable and worn-in, with neutral tones offset by a speckled Swoosh logo."
8cdbbffa-2f25-4c20-ae44-3f573a1e2df4,Nike Blazer Mid '77 Vintage,Men's Shoe,94d12a98-a803-4d7d-969b-6283998fbb66,1429000,0,"In the '70s, Nike was the new shoe on the block. So new in fact, we were still breaking into the basketball scene and testing prototypes on the feet of our local team. Of course, the design improved over the years, but the name stuck. The Nike Blazer Mid '77 Vintage�classic from the beginning."
